,d,Method,P_value,GT,Time
1934,14,KCIT,0.0,False,2.225804090499878
1935,14,KCIT,0.0,False,2.2432241439819336
1936,14,KCIT,4.22651378695349e-06,False,2.1633310317993164
1937,14,KCIT,0.0,False,2.671215772628784
1938,14,KCIT,0.0,False,2.142096996307373
1939,14,KCIT,0.0,False,2.4126410484313965
1940,14,KCIT,0.0,False,2.139666795730591
1941,14,KCIT,0.0,False,2.1343061923980717
1942,14,KCIT,9.518293753174589e-08,False,2.7310140132904053
1943,14,KCIT,0.0,False,2.300360918045044
1944,14,KCIT,0.0187772283157691,False,2.124555826187134
1945,14,KCIT,0.0001648383461009,False,2.993101119995117
1946,14,KCIT,0.0,False,2.2128376960754395
1947,14,KCIT,0.0,False,2.1667020320892334
1948,14,KCIT,0.0,False,2.1125030517578125
1949,14,KCIT,0.0,False,2.059022903442383
1950,14,KCIT,0.0001251557643001,False,2.2623653411865234
1951,14,KCIT,3.651245972235984e-11,False,1.7539260387420654
1952,14,KCIT,0.0,False,2.046544313430786
1953,14,KCIT,8.612909752636622e-05,False,2.0102713108062744
1954,14,KCIT,1.0054346244459111e-10,False,1.913100004196167
1955,14,KCIT,8.290952494061088e-05,False,1.9752168655395508
1956,14,KCIT,0.0515443303170436,False,1.8819618225097656
1957,14,KCIT,0.0,False,2.001675128936768
1958,14,KCIT,2.108520718291373e-05,False,2.019928216934204
1959,14,KCIT,0.0,False,1.865055084228516
1960,14,KCIT,0.0,False,2.05441689491272
1961,14,KCIT,0.0,False,2.161879062652588
1962,14,KCIT,3.891331701311174e-13,False,2.153139352798462
1963,14,KCIT,0.0,False,1.9785053730010984
1964,14,KCIT,0.0,False,1.9522650241851809
1965,14,KCIT,0.0,False,1.90043306350708
1966,14,KCIT,1.7641443861293737e-13,False,1.9951810836791992
1967,14,KCIT,0.0,False,2.0776772499084477
1968,14,KCIT,0.0,False,2.021589994430542
1969,14,KCIT,0.0,False,2.0692567825317383
1970,14,KCIT,0.0781188604354554,False,2.0025789737701416
1971,14,KCIT,0.0,False,1.9883739948272705
1972,14,KCIT,0.0067575544958302,False,1.9110820293426516
1973,14,KCIT,0.0113892120177925,False,1.889772891998291
1974,14,KCIT,0.0,False,1.941992998123169
1975,14,KCIT,0.0,False,2.2961530685424805
1976,14,KCIT,2.2499654250829337e-08,False,1.9898269176483157
1977,14,KCIT,0.0,False,2.01281476020813
1978,14,KCIT,0.0,False,2.3022382259368896
1979,14,KCIT,0.0,False,2.05036997795105
1980,14,KCIT,2.4091839634365897e-14,False,2.247687816619873
1981,14,KCIT,0.0,False,1.964512586593628
1982,14,KCIT,0.0,False,2.129223108291626
1983,14,KCIT,0.0,False,2.0700690746307373
1984,14,KCIT,0.0030669242407247,False,2.115964889526367
1985,14,KCIT,0.0355815073681089,False,2.041605234146118
1986,14,KCIT,1.6653345369377348e-15,False,1.9609489440917969
1987,14,KCIT,0.0,False,1.987055778503418
1988,14,KCIT,0.0,False,2.035825729370117
1989,14,KCIT,1.3985479441203097e-12,False,1.7156479358673096
1990,14,KCIT,0.0,False,2.3866000175476074
1991,14,KCIT,0.0,False,1.8369472026824951
1992,14,KCIT,0.0,False,2.278590202331543
1993,14,KCIT,0.0,False,2.0800530910491943
1994,14,KCIT,0.0,False,2.012012004852295
1995,14,KCIT,0.0,False,1.9422399997711184
1996,14,KCIT,0.0,False,1.9544739723205569
1997,14,KCIT,0.0,False,1.9050817489624023
1998,14,KCIT,0.0,False,1.9271559715271
1999,14,KCIT,0.0,False,1.9405200481414795
2000,17,KCIT,0.0004208892207698,True,2.131047010421753
2001,17,KCIT,0.4118976877227278,True,2.3177261352539062
2002,17,KCIT,0.0828290561218507,True,2.1176908016204834
2003,17,KCIT,0.246458319842681,True,2.0469441413879395
2004,17,KCIT,0.3616756531510247,True,1.952919006347656
2005,17,KCIT,0.0092187862009737,True,3.071305990219116
2006,17,KCIT,0.3456078277582639,True,2.607732057571411
2007,17,KCIT,0.1116713265034325,True,2.230135202407837
2008,17,KCIT,0.1680277759798945,True,2.165231704711914
2009,17,KCIT,0.0077568279101462,True,2.1681900024414062
2010,17,KCIT,0.4826229758188787,True,2.030313014984131
2011,17,KCIT,0.1620022911564478,True,3.3487510681152344
2012,17,KCIT,0.0076741477734927,True,2.441230297088623
2013,17,KCIT,0.00138364431519,True,2.595486879348755
2014,17,KCIT,0.1691523991294672,True,2.3873469829559326
2015,17,KCIT,0.1099732984581433,True,2.170485019683838
2016,17,KCIT,0.3378369585217124,True,2.3379719257354736
2017,17,KCIT,0.4169998913793615,True,2.7066071033477783
2018,17,KCIT,0.1018712745470699,True,2.200652837753296
2019,17,KCIT,0.0821615662665861,True,2.5771472454071045
2020,17,KCIT,0.2748327110020244,True,2.0638070106506348
2021,17,KCIT,0.0024993011309413,True,2.0751829147338867
2022,17,KCIT,0.0002061698520122,True,2.261652946472168
2023,17,KCIT,0.3154156226340374,True,2.0746099948883057
2024,17,KCIT,0.219518365472101,True,2.2693607807159424
2025,17,KCIT,0.3290031587224699,True,2.152251720428467
2026,17,KCIT,0.4328422225979449,True,2.1618547439575195
2027,17,KCIT,0.1360201047786227,True,1.935545921325684
2028,17,KCIT,0.1353615188795117,True,2.20015287399292
2029,17,KCIT,0.4603394274525154,True,2.024962902069092
2030,17,KCIT,0.0381687740368431,True,2.312855958938598
2031,17,KCIT,0.2269029830218718,True,2.108097076416016
2032,17,KCIT,0.0973729072440432,True,2.156367778778076
2033,17,KCIT,0.1671590582686162,True,2.2624733448028564
2034,17,KCIT,0.0388326445379546,True,2.062323808670044
2035,17,KCIT,0.0370775311887492,True,2.09827208518982
2036,17,KCIT,0.0005885885809838,True,1.9189770221710205
2037,17,KCIT,0.3513653526873095,True,2.177050828933716
2038,17,KCIT,0.1985271172583147,True,2.0492618083953857
2039,17,KCIT,0.3687988268642426,True,2.0841400623321533
2040,17,KCIT,0.0026101103781028,True,2.573137760162353
2041,17,KCIT,0.1065709798865469,True,2.344475746154785
2042,17,KCIT,2.352663497351415e-07,True,2.0991077423095703
2043,17,KCIT,0.0845814673665865,True,2.2174410820007324
2044,17,KCIT,0.0002016571011675,True,2.2465929985046387
2045,17,KCIT,0.0027026654858084,True,1.9743750095367432
2046,17,KCIT,0.4007419212909417,True,1.953812837600708
2047,17,KCIT,0.0944713441029169,True,2.143165349960327
2048,17,KCIT,0.3725157525330174,True,2.304626226425171
2049,17,KCIT,0.1720873676246224,True,1.9562578201293943
2050,17,KCIT,6.683974437016182e-05,True,2.043118953704834
2051,17,KCIT,0.2105049521447957,True,2.0486600399017334
2052,17,KCIT,0.193942380977327,True,2.220489025115967
2053,17,KCIT,0.0060353704811629,True,1.9705071449279783
2054,17,KCIT,0.2591626804857335,True,2.4091646671295166
2055,17,KCIT,0.3754079656840985,True,2.041616916656494
2056,17,KCIT,0.0129592921190673,True,2.2257280349731445
2057,17,KCIT,0.293341168975781,True,2.133563041687012
2058,17,KCIT,0.3118544133999004,True,2.1165599822998047
2059,17,KCIT,0.0210105296389258,True,2.0093250274658203
2060,17,KCIT,0.0308196059098621,True,2.144829034805298
2061,17,KCIT,0.1091197439069779,True,2.14697790145874
2062,17,KCIT,0.1765054305986673,True,2.2582430839538574
2063,17,KCIT,0.155004950322894,True,2.041914224624634
2064,17,KCIT,0.0075836080760506,True,1.875345230102539
2065,17,KCIT,0.0408270729543798,True,2.169894218444824
2066,17,KCIT,0.1924792579545504,True,1.871948003768921
2067,17,KCIT,0.1407453602113961,True,2.0058751106262207
2068,17,KCIT,0.288556410733694,True,2.0356578826904297
2069,17,KCIT,0.1620636919371358,True,2.039569139480591
2070,17,KCIT,0.0712814318290846,True,2.410863876342773
2071,17,KCIT,0.1600944800897143,True,1.9645068645477293
2072,17,KCIT,0.3260453668432859,True,2.099123001098633
2073,17,KCIT,0.058038714004361,True,2.0429892539978027
2074,17,KCIT,0.3754592516861899,True,1.957576036453247
2075,17,KCIT,0.256022578121136,True,1.962355136871338
2076,17,KCIT,0.2207346059958164,True,1.9106621742248533
2077,17,KCIT,0.3701865306688399,True,2.6143569946289062
2078,17,KCIT,0.4565985575666905,True,2.0263712406158447
2079,17,KCIT,0.0406545847114795,True,1.9350371360778809
2080,17,KCIT,0.0068225699671443,True,1.98995304107666
2081,17,KCIT,0.1050471089281643,True,2.2215230464935303
2082,17,KCIT,0.3876772909448068,True,2.544006824493408
2083,17,KCIT,0.0196001648517825,True,2.149021863937378
2084,17,KCIT,0.0154130553018695,True,2.048964023590088
2085,17,KCIT,0.4167539667701173,True,2.205998659133911
2086,17,KCIT,0.0111863687263404,True,2.2744760513305664
2087,17,KCIT,0.5701406081392959,True,2.2812461853027344
2088,17,KCIT,0.4134002997067606,True,1.8940229415893557
2089,17,KCIT,0.2569714472680295,True,2.172905921936035
2090,17,KCIT,0.3498976877419583,True,2.3120548725128174
2091,17,KCIT,0.0104997233654055,True,2.1244101524353027
2092,17,KCIT,0.1844431694812776,True,2.2800698280334477
2093,17,KCIT,0.1796826945529988,True,2.910128116607666
2094,17,KCIT,0.2674614603414108,True,2.162389039993286
2095,17,KCIT,0.000245278049776,True,2.076507806777954
2096,17,KCIT,0.0172316833055735,True,1.9190049171447756
2097,17,KCIT,0.0018616234623776,True,1.9851503372192385
2098,17,KCIT,0.2274625789840914,True,2.0596251487731934
2099,17,KCIT,0.2373927360967681,True,2.057666063308716
2100,17,KCIT,0.0,False,2.0792999267578125
2101,17,KCIT,0.0,False,2.2518978118896484
2102,17,KCIT,1.0865122912484536e-08,False,1.954679012298584
2103,17,KCIT,0.0007506391736701,False,1.888980865478516
2104,17,KCIT,0.0012293271452086,False,2.0294439792633057
2105,17,KCIT,0.0110859021317967,False,1.9353928565979004
2106,17,KCIT,0.0006371211428195,False,2.6323177814483643
2107,17,KCIT,4.199418545236533e-06,False,2.771837949752808
2108,17,KCIT,0.0731072501063072,False,2.385063886642456
2109,17,KCIT,2.220446049250313e-16,False,2.383175849914551
2110,17,KCIT,6.980871596251603e-05,False,2.0865819454193115
2111,17,KCIT,1.588729148238599e-13,False,2.129939317703247
2112,17,KCIT,8.254088745829335e-09,False,2.1626670360565186
2113,17,KCIT,0.0,False,2.1301441192626958
2114,17,KCIT,0.2594563063802366,False,2.3630619049072266
2115,17,KCIT,0.0018418368106366,False,2.286275148391724
2116,17,KCIT,2.6216728787886723e-10,False,2.230504035949707
2117,17,KCIT,5.187234283221542e-06,False,2.6108949184417725
2118,17,KCIT,0.0,False,2.2573368549346924
2119,17,KCIT,8.897216297043542e-12,False,2.0806338787078857
2120,17,KCIT,0.0,False,2.3546690940856934
2121,17,KCIT,4.0003558768209047e-05,False,2.665724992752075
2122,17,KCIT,3.516933986258408e-07,False,2.425161838531494
2123,17,KCIT,0.0,False,2.057934045791626
2124,17,KCIT,0.0001012337488699,False,2.5260441303253174
2125,17,KCIT,0.0,False,2.91916298866272
2126,17,KCIT,1.1329300735218872e-05,False,2.159320116043091
2127,17,KCIT,0.0,False,2.479879856109619
2128,17,KCIT,0.0,False,2.8050737380981445
2129,17,KCIT,1.710964703249829e-12,False,1.9768660068511963
2130,17,KCIT,0.0002287230857777,False,2.124534845352173
2131,17,KCIT,0.0,False,2.344260931015014
2132,17,KCIT,0.0,False,2.3082730770111084
2133,17,KCIT,0.0,False,2.144987106323242
2134,17,KCIT,0.0,False,1.9859590530395508
2135,17,KCIT,0.0,False,1.9742069244384768
2136,17,KCIT,1.0809395053712478e-05,False,2.150108814239502
2137,17,KCIT,0.0,False,2.0942180156707764
2138,17,KCIT,0.0,False,2.1055428981781006
2139,17,KCIT,0.0,False,2.112006187438965
2140,17,KCIT,0.0,False,2.178303003311157
2141,17,KCIT,0.0,False,2.1093530654907227
2142,17,KCIT,0.0,False,2.2482218742370605
2143,17,KCIT,0.0,False,2.2802062034606934
2144,17,KCIT,0.027016340386486,False,2.0624821186065674
2145,17,KCIT,3.657613076890609e-05,False,2.4474339485168457
2146,17,KCIT,0.0,False,2.1704437732696533
2147,17,KCIT,1.0034462726293825e-06,False,2.30249285697937
2148,17,KCIT,4.090778382703775e-09,False,1.9900939464569087
2149,17,KCIT,0.0,False,2.057222843170166
2150,17,KCIT,0.0,False,2.2724769115448
2151,17,KCIT,0.0,False,2.0757532119750977
2152,17,KCIT,0.0,False,2.01875901222229
2153,17,KCIT,0.0163006228246805,False,1.9605000019073489
2154,17,KCIT,9.147068286674552e-05,False,2.005248069763184
2155,17,KCIT,0.0001091925240369,False,2.003202199935913
2156,17,KCIT,0.0023734202775812,False,2.020333766937256
2157,17,KCIT,0.0,False,2.161961078643799
2158,17,KCIT,0.0051371968025688,False,1.95248818397522
2159,17,KCIT,0.0,False,2.00343918800354
2160,17,KCIT,0.0,False,2.0251760482788086
2161,17,KCIT,0.0,False,2.388720989227295
2162,17,KCIT,0.0,False,2.302401065826416
2163,17,KCIT,0.0,False,2.118565082550049
2164,17,KCIT,0.001022719450142,False,1.92815899848938
2165,17,KCIT,0.0,False,2.085775852203369
2166,17,KCIT,0.0,False,2.097752094268799
2167,17,KCIT,0.0,False,1.984151840209961
2168,17,KCIT,0.0,False,2.000692129135132
2169,17,KCIT,0.0,False,2.180302143096924
2170,17,KCIT,0.0132775413321287,False,1.9023690223693848
2171,17,KCIT,0.0,False,1.986217021942139
2172,17,KCIT,0.2941395028884045,False,2.177496194839477
2173,17,KCIT,0.0002270416458707,False,2.1713130474090576
2174,17,KCIT,0.0,False,1.8954901695251465
2175,17,KCIT,8.495752708004289e-07,False,1.90576696395874
2176,17,KCIT,1.4215268961947911e-09,False,2.0942869186401367
2177,17,KCIT,0.0,False,2.092296838760376
2178,17,KCIT,0.0,False,2.3361949920654297
2179,17,KCIT,0.0,False,2.055056095123291
2180,17,KCIT,1.1651386447542045e-05,False,2.26284408569336
2181,17,KCIT,0.0,False,1.9013659954071045
2182,17,KCIT,0.0,False,1.954606056213379
2183,17,KCIT,0.0,False,2.478444099426269
2184,17,KCIT,0.0171421135237263,False,2.022958993911743
2185,17,KCIT,2.729359239606044e-05,False,2.3266172409057617
2186,17,KCIT,0.0,False,2.003572940826416
2187,17,KCIT,0.0,False,2.088653087615967
2188,17,KCIT,0.0,False,2.008463144302368
2189,17,KCIT,1.3599945614117812e-09,False,1.8528058528900144
2190,17,KCIT,6.650235917504689e-14,False,2.2656209468841557
2191,17,KCIT,0.0,False,2.0698888301849365
2192,17,KCIT,0.0,False,2.0016629695892334
2193,17,KCIT,0.0,False,2.0072381496429443
2194,17,KCIT,0.0,False,2.076947927474976
2195,17,KCIT,0.0,False,1.93661904335022
2196,17,KCIT,0.0,False,1.9691970348358157
2197,17,KCIT,0.0,False,1.9541208744049072
2198,17,KCIT,0.0,False,1.917924880981445
2199,17,KCIT,0.0,False,1.877967119216919
2200,20,KCIT,0.0653175838277775,True,2.116726875305176
2201,20,KCIT,0.0464472684327694,True,2.327576875686645
2202,20,KCIT,0.1066810319235289,True,2.043610095977783
2203,20,KCIT,0.0256594714849345,True,1.984241247177124
2204,20,KCIT,0.1588880744371228,True,2.018989086151123
2205,20,KCIT,0.2757694063642286,True,2.4121971130371094
2206,20,KCIT,0.0081287770627731,True,2.2289321422576904
2207,20,KCIT,0.3525104875187315,True,2.2114531993865967
2208,20,KCIT,0.4634415043293965,True,2.1043241024017334
2209,20,KCIT,0.0139235940595159,True,2.140101909637451
2210,20,KCIT,0.1466065501795227,True,1.8457438945770264
2211,20,KCIT,0.0151187209026066,True,2.1654391288757324
2212,20,KCIT,0.1238716525165509,True,2.299401998519897
2213,20,KCIT,0.0401106896495049,True,2.2031853199005127
2214,20,KCIT,0.0875187955963073,True,2.303136110305786
2215,20,KCIT,0.0346076444396173,True,2.026711225509644
2216,20,KCIT,0.1209898655116451,True,2.1350982189178467
2217,20,KCIT,0.1558213452085122,True,2.248900890350342
2218,20,KCIT,0.033935235203391,True,1.9031412601470947
2219,20,KCIT,0.0302590959834095,True,1.9898381233215328
2220,20,KCIT,0.0370131963390027,True,2.375169038772583
2221,20,KCIT,0.1102186490893956,True,2.0387110710144043
2222,20,KCIT,0.2623367230447379,True,2.2543320655822754
2223,20,KCIT,0.1206702412233003,True,2.0660641193389893
2224,20,KCIT,0.086149899731017,True,2.191479206085205
2225,20,KCIT,0.0236660251446028,True,2.065408945083618
2226,20,KCIT,0.1046816362524047,True,2.185058832168579
2227,20,KCIT,0.3739103979866198,True,2.0833539962768555
2228,20,KCIT,0.1585560422756315,True,2.2674732208251958
2229,20,KCIT,0.3159529010835289,True,2.227346897125244
2230,20,KCIT,0.2799887836106237,True,2.0624241828918457
2231,20,KCIT,2.6285678244586386e-05,True,2.246011018753052
2232,20,KCIT,0.1185658900533928,True,2.082775592803955
2233,20,KCIT,0.1167595072869931,True,2.0914952754974365
2234,20,KCIT,0.0417966750076983,True,2.038987874984741
2235,20,KCIT,0.271558340014177,True,2.230462074279785
2236,20,KCIT,0.0013591943209215,True,2.033665895462036
2237,20,KCIT,1.4506022545379691e-05,True,2.0760748386383057
2238,20,KCIT,0.0403191199576804,True,2.052597045898437
2239,20,KCIT,0.3340649422963104,True,1.848672866821289
2240,20,KCIT,0.2948784955291764,True,2.4516279697418213
2241,20,KCIT,2.6370872029390924e-06,True,2.2667691707611084
2242,20,KCIT,0.3090467989886437,True,2.064294815063477
2243,20,KCIT,0.2163651486561357,True,2.2553069591522217
2244,20,KCIT,0.1228326637832002,True,2.057184934616089
2245,20,KCIT,0.0005182909652619,True,2.1051039695739746
2246,20,KCIT,0.0066664375331815,True,2.06299901008606
2247,20,KCIT,0.0973682608242956,True,2.151386022567749
2248,20,KCIT,0.4326512568370421,True,2.210850238800049
2249,20,KCIT,0.013353872251998,True,2.490525960922241
2250,20,KCIT,0.084431605683891,True,2.1700000762939453
2251,20,KCIT,0.0131038115953119,True,2.0824036598205566
2252,20,KCIT,0.0772040676495058,True,2.219048023223877
2253,20,KCIT,0.5280606784757409,True,2.012454032897949
2254,20,KCIT,0.0426858525615377,True,2.285924196243286
2255,20,KCIT,0.0017985107851268,True,2.0224032402038574
2256,20,KCIT,0.1850632649296882,True,2.2917590141296387
2257,20,KCIT,0.029822550317291,True,2.198750257492065
2258,20,KCIT,0.1405708052504324,True,2.043129205703736
2259,20,KCIT,0.3518340784865811,True,2.083261251449585
2260,20,KCIT,0.1328800348274079,True,2.0477519035339355
2261,20,KCIT,0.0529655163363164,True,2.634779930114746
2262,20,KCIT,0.3259189290539463,True,2.121760129928589
2263,20,KCIT,0.0353283902513836,True,2.155651807785034
2264,20,KCIT,0.37950504059328,True,2.186797857284546
2265,20,KCIT,0.504561045117862,True,2.282949209213257
2266,20,KCIT,0.2008207450144301,True,2.017011880874634
2267,20,KCIT,0.0648606411932918,True,2.091927051544189
2268,20,KCIT,0.103759663546296,True,2.27895188331604
2269,20,KCIT,0.0040719711749669,True,2.1077687740325928
2270,20,KCIT,0.4815338493742404,True,2.4283947944641118
2271,20,KCIT,0.6477939278769869,True,2.020318984985352
2272,20,KCIT,0.5427544194345439,True,1.9527668952941892
2273,20,KCIT,0.2630776359581874,True,1.995549201965332
2274,20,KCIT,0.0616370350012401,True,1.979780197143555
2275,20,KCIT,0.0670561160769006,True,2.0105397701263428
2276,20,KCIT,0.1085809060322544,True,2.287786960601806
2277,20,KCIT,0.1534713787228059,True,2.6979329586029053
2278,20,KCIT,0.0550310401797318,True,2.076374053955078
2279,20,KCIT,0.0014973335478039,True,2.0680251121521
2280,20,KCIT,0.3369949192439967,True,1.987773895263672
2281,20,KCIT,0.0532127565724628,True,2.2558279037475586
2282,20,KCIT,0.0165341720565873,True,2.379703998565674
2283,20,KCIT,0.0062475120991107,True,1.9335429668426516
2284,20,KCIT,0.0026743929577166,True,2.008752822875977
2285,20,KCIT,0.0273441763997491,True,2.1786439418792725
2286,20,KCIT,0.0257491819411314,True,2.447926998138428
2287,20,KCIT,0.2306236676905103,True,2.211570978164673
2288,20,KCIT,0.0392887057494628,True,1.9747719764709477
2289,20,KCIT,0.4078549500015045,True,1.9476737976074217
2290,20,KCIT,0.0077095937626051,True,2.007970094680786
2291,20,KCIT,0.0998230897455236,True,2.251760005950928
2292,20,KCIT,0.2655319846064048,True,2.4286530017852783
2293,20,KCIT,0.0456673775470553,True,2.2923519611358643
2294,20,KCIT,0.0118692334425822,True,2.17799711227417
2295,20,KCIT,0.0299729293107036,True,2.183828115463257
2296,20,KCIT,0.4197202442235612,True,2.236217975616455
2297,20,KCIT,0.0259517750494888,True,2.221486091613769
2298,20,KCIT,0.3832672635079914,True,2.225138902664185
2299,20,KCIT,0.038526215315181,True,2.215129137039185
2300,20,KCIT,2.90878432451791e-14,False,2.3692312240600586
2301,20,KCIT,0.0,False,2.0639848709106445
2302,20,KCIT,0.0,False,2.3197450637817383
2303,20,KCIT,1.2920775560587572e-12,False,1.998260259628296
2304,20,KCIT,9.32962787025815e-08,False,2.105552911758423
2305,20,KCIT,0.0035480059460021,False,2.274276733398437
2306,20,KCIT,0.0008807694422325,False,2.271272897720337
2307,20,KCIT,0.0008444570089449,False,2.273916959762573
2308,20,KCIT,0.0623448667203234,False,2.2221059799194336
2309,20,KCIT,6.181534599747351e-07,False,2.3732759952545166
2310,20,KCIT,0.1238688398174177,False,2.009324073791504
2311,20,KCIT,9.92435145175108e-09,False,1.9578139781951904
2312,20,KCIT,2.141620214501927e-13,False,2.226999998092652
2313,20,KCIT,9.693687465284206e-06,False,2.1973588466644287
2314,20,KCIT,0.0002594111171008,False,1.969567060470581
2315,20,KCIT,6.839348004383794e-06,False,1.9723289012908936
2316,20,KCIT,0.0,False,2.001810073852539
2317,20,KCIT,1.6888586085173072e-09,False,2.213300943374634
2318,20,KCIT,0.0,False,2.039790153503418
2319,20,KCIT,0.0,False,2.182631015777588
2320,20,KCIT,0.0,False,2.0269930362701416
2321,20,KCIT,0.013698117544985,False,2.274012327194214
2322,20,KCIT,0.0,False,2.005483865737915
2323,20,KCIT,3.231337419862257e-11,False,2.160722255706787
2324,20,KCIT,0.0026408822825619,False,2.334157943725586
2325,20,KCIT,0.0,False,2.090760946273804
2326,20,KCIT,2.9553088132239225e-07,False,2.0948240756988525
2327,20,KCIT,0.0,False,2.107724189758301
2328,20,KCIT,0.0,False,2.2332000732421875
2329,20,KCIT,3.4877586846393527e-06,False,1.8707101345062256
2330,20,KCIT,0.0004969309414406,False,2.29819393157959
2331,20,KCIT,3.118616476172065e-13,False,2.330249071121216
2332,20,KCIT,0.0,False,1.851344108581543
2333,20,KCIT,7.79431796882335e-09,False,1.993580102920532
2334,20,KCIT,0.0,False,1.9987568855285645
2335,20,KCIT,0.0,False,2.220012187957764
2336,20,KCIT,0.0006456658830217,False,2.039149284362793
2337,20,KCIT,0.0,False,2.2105042934417725
2338,20,KCIT,0.0,False,2.261522054672241
2339,20,KCIT,2.20728102229284e-06,False,2.0419130325317383
2340,20,KCIT,0.0,False,2.0800650119781494
2341,20,KCIT,0.0,False,2.063293218612671
2342,20,KCIT,0.0,False,2.172719240188598
2343,20,KCIT,0.0,False,2.115544080734253
2344,20,KCIT,5.309630761729522e-07,False,1.985790967941284
2345,20,KCIT,0.0013710532060633,False,2.002779960632324
2346,20,KCIT,0.0,False,2.023345947265625
2347,20,KCIT,5.3179682879545e-14,False,2.052788019180298
2348,20,KCIT,0.0,False,2.1655240058898926
2349,20,KCIT,7.501599270653969e-07,False,2.045466899871826
2350,20,KCIT,0.0,False,2.221489906311035
2351,20,KCIT,0.0,False,1.9343571662902832
2352,20,KCIT,0.0,False,2.14119291305542
2353,20,KCIT,1.0764599334134317e-07,False,2.026777029037476
2354,20,KCIT,4.653589236180977e-08,False,2.076236724853516
2355,20,KCIT,0.0,False,2.1648061275482178
2356,20,KCIT,0.0,False,2.0874669551849365
2357,20,KCIT,0.0,False,2.087069034576416
2358,20,KCIT,0.0086566733850649,False,2.023185968399048
2359,20,KCIT,0.0,False,1.916903734207153
2360,20,KCIT,0.0,False,1.9836809635162356
2361,20,KCIT,0.0,False,2.0158441066741943
2362,20,KCIT,4.490020808489703e-07,False,2.117866039276123
2363,20,KCIT,0.0,False,2.038159847259521
2364,20,KCIT,0.001749110680366,False,2.323141098022461
2365,20,KCIT,0.0,False,2.022749185562134
2366,20,KCIT,1.7763568394002505e-15,False,2.1010961532592773
2367,20,KCIT,0.0,False,2.001028060913086
2368,20,KCIT,0.0,False,2.219675302505493
2369,20,KCIT,0.0,False,2.212604761123657
2370,20,KCIT,1.9568147102688727e-10,False,2.2881150245666504
2371,20,KCIT,0.0,False,2.1774349212646484
2372,20,KCIT,0.2520164626061209,False,1.973418951034546
2373,20,KCIT,0.0066997275913375,False,2.109886884689331
2374,20,KCIT,0.0,False,2.020115852355957
2375,20,KCIT,0.0,False,1.899243116378784
2376,20,KCIT,0.0,False,2.003655910491944
2377,20,KCIT,0.0,False,2.0668182373046875
2378,20,KCIT,0.0066605983347018,False,2.292616844177246
2379,20,KCIT,0.0,False,1.96045184135437
2380,20,KCIT,2.7564878781749518e-06,False,2.1566879749298096
2381,20,KCIT,1.1391652510184258e-08,False,2.111347198486328
2382,20,KCIT,0.0,False,1.9628772735595703
2383,20,KCIT,0.0,False,2.001248836517334
2384,20,KCIT,1.4325085955113614e-05,False,2.059631824493408
2385,20,KCIT,7.094759870540646e-05,False,2.3301010131835938
2386,20,KCIT,0.0,False,1.9260947704315183
2387,20,KCIT,0.0,False,2.160207271575928
2388,20,KCIT,0.0,False,2.0251080989837646
2389,20,KCIT,0.0,False,2.0051088333129883
2390,20,KCIT,0.0,False,2.2576100826263428
2391,20,KCIT,0.0,False,2.040372133255005
2392,20,KCIT,0.0,False,2.0173940658569336
2393,20,KCIT,0.0,False,1.976365089416504
2394,20,KCIT,0.0,False,2.336805820465088
2395,20,KCIT,2.2779556019258958e-12,False,2.1548948287963867
2396,20,KCIT,0.0,False,2.0583510398864746
2397,20,KCIT,0.0,False,2.3471310138702397
2398,20,KCIT,0.0,False,2.571586847305298
2399,20,KCIT,0.0,False,2.343228816986084
2400,5,CCIT,0.761176546113701,True,5.346095085144043
2401,5,CCIT,0.335033748683495,True,4.802194833755493
2402,5,CCIT,0.5377150895210258,True,4.886794090270996
2403,5,CCIT,0.3012759226083237,True,4.618267059326172
2404,5,CCIT,0.1718729709264885,True,4.76227879524231
2405,5,CCIT,0.6475505728977244,True,4.591709136962891
2406,5,CCIT,0.4622849104789749,True,4.612783908843994
2407,5,CCIT,0.839920015552075,True,4.66425895690918
2408,5,CCIT,0.5,True,4.689529895782471
2409,5,CCIT,0.4249061420759208,True,4.6230788230896
2410,5,CCIT,0.5564672868740992,True,4.662359952926636
2411,5,CCIT,0.5750938579240799,True,4.680660963058472
2412,5,CCIT,0.899404570374403,True,4.7988762855529785
2413,5,CCIT,0.3701800938786709,True,4.725633859634399
2414,5,CCIT,0.3881910453098459,True,4.714861869812012
2415,5,CCIT,0.6298199061213291,True,4.7613160610198975
2416,5,CCIT,0.4622849104789735,True,4.743801832199097
2417,5,CCIT,0.789524155573281,True,4.845459938049316
2418,5,CCIT,0.775604387210057,True,4.730772972106934
2419,5,CCIT,0.5564672868740999,True,4.712783098220825
2420,5,CCIT,0.2691408994751095,True,5.040487051010132
2421,5,CCIT,0.5750938579240785,True,4.7772722244262695
2422,5,CCIT,0.1488290384825934,True,4.722259998321533
2423,5,CCIT,0.8720526148069841,True,4.725330829620361
2424,5,CCIT,0.6298199061213298,True,5.501554727554321
2425,5,CCIT,0.3881910453098472,True,5.59690523147583
2426,5,CCIT,0.1718729709264881,True,5.555178880691528
2427,5,CCIT,0.9462511175161876,True,5.80787992477417
2428,5,CCIT,0.2537444428376033,True,5.398029088973999
2429,5,CCIT,0.761176546113701,True,5.079392910003662
2430,5,CCIT,0.8029236860929551,True,5.4199302196502686
