,N,d,Method,GT,rho,random_state,Pred,Time
1078,200,20,MIND,2.8768207245178083,-0.5,44,3.343278756510596,59.05975484848023
1079,200,20,MINE,2.8768207245178083,-0.5,45,3.3176252841949463,1.8105318546295168
1080,200,20,MIND,2.8768207245178083,-0.5,45,2.649850181784087,53.25138592720032
1081,200,20,MINE,2.8768207245178083,-0.5,46,2.6150479316711426,2.045082092285156
1082,200,20,MIND,2.8768207245178083,-0.5,38,3.4267336124016268,44.23089218139648
1083,200,20,MINE,2.8768207245178083,-0.5,39,2.598140954971313,1.7229149341583252
1084,200,20,MIND,2.8768207245178083,-0.5,39,2.720242086690705,63.63243007659912
1085,200,20,MINE,2.8768207245178083,-0.5,40,0.5045483112335205,1.2581639289855957
1086,200,20,MIND,2.8768207245178083,-0.5,40,3.0422425608715797,63.45117115974426
1087,200,20,MINE,2.8768207245178083,-0.5,41,1.7590423822402954,3.249648094177246
1088,200,20,MIND,2.8768207245178083,-0.5,41,2.369732692992361,64.23509311676025
1089,200,20,MINE,2.8768207245178083,-0.5,42,0.8393808603286743,2.031923055648804
1090,200,20,MIND,2.8768207245178083,-0.5,42,2.7811912586800203,48.32054591178894
1091,200,20,MINE,2.8768207245178083,-0.5,43,3.228670597076416,1.9169600009918213
1092,200,20,MIND,2.8768207245178083,-0.5,43,2.944681697238228,61.24931836128235
1093,200,20,MIND,2.8768207245178083,-0.5,46,2.880346977806573,49.729084968566895
1094,200,20,MINE,2.8768207245178083,-0.5,47,1.7936069965362549,1.622711181640625
1095,200,20,MIND,2.8768207245178083,-0.5,47,2.55045475296696,66.20730590820312
1096,200,20,MINE,2.8768207245178083,-0.5,48,1.6237300634384155,1.7071421146392822
1097,200,20,MIND,2.8768207245178083,-0.5,48,2.0725183392029485,48.45039296150208
1098,1000,20,MINE,2.8768207245178083,-0.5,2,1.730738401412964,8.504838228225708
1099,1000,20,MIND,2.8768207245178083,-0.5,2,2.3596723825343004,70.63329005241394
1100,1000,20,MINE,2.8768207245178083,-0.5,3,2.6868157386779785,12.288313150405884
1101,1000,20,MIND,2.8768207245178083,-0.5,3,2.5114594954439005,47.82381868362427
1102,1000,20,MINE,2.8768207245178083,-0.5,4,2.577953577041626,13.046475887298584
1103,200,20,MINE,2.8768207245178083,-0.5,49,1.901577711105347,1.6502258777618408
1104,200,20,MIND,2.8768207245178083,-0.5,49,2.7004854267142764,63.47437119483948
1105,1000,20,MINE,2.8768207245178083,-0.5,0,2.066044569015503,11.875200033187866
1106,1000,20,MIND,2.8768207245178083,-0.5,0,2.156922577898689,50.56444692611694
1107,1000,20,MINE,2.8768207245178083,-0.5,1,2.580265760421753,14.390058755874634
1108,1000,20,MIND,2.8768207245178083,-0.5,1,2.406907232717237,71.45367693901062
1109,1000,20,MINE,2.8768207245178083,-0.5,10,1.817527413368225,12.646178245544434
1110,1000,20,MIND,2.8768207245178083,-0.5,10,2.3055771039547293,61.33487510681152
1111,1000,20,MINE,2.8768207245178083,-0.5,11,2.1259360313415527,13.243579864501951
1112,1000,20,MIND,2.8768207245178083,-0.5,11,2.353775797542744,66.59286618232727
1113,1000,20,MINE,2.8768207245178083,-0.5,12,3.1940572261810303,19.307961225509644
1114,1000,20,MIND,2.8768207245178083,-0.5,4,2.366804003008612,53.47949600219727
1115,1000,20,MINE,2.8768207245178083,-0.5,5,2.1049201488494877,12.457682132720947
1116,1000,20,MIND,2.8768207245178083,-0.5,5,2.5384495145372643,60.91416883468628
1117,1000,20,MINE,2.8768207245178083,-0.5,6,1.212702751159668,7.91900110244751
1118,1000,20,MIND,2.8768207245178083,-0.5,6,2.192882250196908,65.75137519836426
1119,1000,20,MINE,2.8768207245178083,-0.5,7,1.7373496294021606,12.160897970199583
1120,1000,20,MIND,2.8768207245178083,-0.5,7,2.472085722668301,44.695472955703735
1121,1000,20,MINE,2.8768207245178083,-0.5,8,2.361414670944214,11.878813982009888
1122,1000,20,MIND,2.8768207245178083,-0.5,8,2.481321266653778,64.37039518356323
1123,1000,20,MINE,2.8768207245178083,-0.5,9,1.2070649862289429,9.625025033950806
1124,1000,20,MIND,2.8768207245178083,-0.5,9,2.304158318008918,85.85394215583801
1125,1000,20,MINE,2.8768207245178083,-0.5,15,2.0921640396118164,12.314868211746216
1126,1000,20,MIND,2.8768207245178083,-0.5,15,2.1800562468450457,50.042216062545776
1127,1000,20,MINE,2.8768207245178083,-0.5,16,2.083197116851806,11.955198049545288
1128,1000,20,MIND,2.8768207245178083,-0.5,16,2.360574873827159,62.26755475997925
1129,1000,20,MINE,2.8768207245178083,-0.5,17,3.0705277919769287,18.334012746810917
1130,1000,20,MIND,2.8768207245178083,-0.5,17,2.4056141612421924,84.66403293609619
1131,1000,20,MIND,2.8768207245178083,-0.5,12,2.6274836812604923,47.18720388412476
1132,1000,20,MINE,2.8768207245178083,-0.5,13,2.2023043632507324,11.3528470993042
1133,1000,20,MIND,2.8768207245178083,-0.5,13,2.255561106210537,75.45754909515381
1134,1000,20,MINE,2.8768207245178083,-0.5,14,3.290330171585083,10.624231815338137
1135,1000,20,MIND,2.8768207245178083,-0.5,14,2.575194059055215,85.26783227920532
1136,1000,20,MINE,2.8768207245178083,-0.5,18,2.3464083671569824,13.371734857559204
1137,1000,20,MIND,2.8768207245178083,-0.5,18,2.4793800478183496,75.38060903549194
1138,1000,20,MINE,2.8768207245178083,-0.5,19,2.525034189224243,10.957288980484009
1139,1000,20,MIND,2.8768207245178083,-0.5,19,2.217600764771991,83.43679189682007
1140,1000,20,MINE,2.8768207245178083,-0.5,20,2.309266328811645,7.974737167358398
1141,1000,20,MIND,2.8768207245178083,-0.5,20,2.350944902781852,66.98692607879639
1142,1000,20,MINE,2.8768207245178083,-0.5,21,2.949195384979248,10.189424991607666
1143,1000,20,MIND,2.8768207245178083,-0.5,21,2.5220659737110003,73.06745600700378
1144,1000,20,MINE,2.8768207245178083,-0.5,22,2.85000228881836,12.394157886505129
1145,1000,20,MIND,2.8768207245178083,-0.5,22,2.433481375834436,53.20032715797424
1146,1000,20,MINE,2.8768207245178083,-0.5,26,2.519209861755371,12.404846668243408
1147,1000,20,MIND,2.8768207245178083,-0.5,26,2.4581694502517184,61.97739386558533
1148,1000,20,MINE,2.8768207245178083,-0.5,27,2.6497461795806885,14.76056694984436
1149,1000,20,MIND,2.8768207245178083,-0.5,27,2.138559799688551,67.76958107948303
1150,1000,20,MINE,2.8768207245178083,-0.5,28,2.224537849426269,12.843416213989258
1151,1000,20,MINE,2.8768207245178083,-0.5,23,2.085716009140014,19.956043004989624
1152,1000,20,MIND,2.8768207245178083,-0.5,23,2.277290044909325,77.75856518745422
1153,1000,20,MINE,2.8768207245178083,-0.5,24,1.6884770393371582,12.645055055618286
1154,1000,20,MIND,2.8768207245178083,-0.5,24,2.3793240651307213,60.03059101104736
1155,1000,20,MINE,2.8768207245178083,-0.5,25,1.3219473361968994,12.190301895141602
1156,1000,20,MIND,2.8768207245178083,-0.5,25,2.356316554827598,76.1044409275055
1157,1000,20,MIND,2.8768207245178083,-0.5,28,2.534089518948589,62.990131855010986
1158,1000,20,MINE,2.8768207245178083,-0.5,29,2.1071105003356934,9.11113977432251
1159,1000,20,MIND,2.8768207245178083,-0.5,29,2.375274994912629,65.46652102470398
1160,1000,20,MINE,2.8768207245178083,-0.5,30,2.2417891025543213,9.898009061813354
1161,1000,20,MIND,2.8768207245178083,-0.5,30,2.3749402694003945,73.52334785461426
1162,1000,20,MINE,2.8768207245178083,-0.5,34,2.159398078918457,13.95091986656189
1163,1000,20,MIND,2.8768207245178083,-0.5,34,2.102860056726484,55.87816071510315
1164,1000,20,MINE,2.8768207245178083,-0.5,35,1.9991272687911987,9.948623895645142
1165,1000,20,MIND,2.8768207245178083,-0.5,35,2.3375113904592326,75.40407109260559
1166,1000,20,MINE,2.8768207245178083,-0.5,36,2.457656145095825,13.023270845413208
1167,1000,20,MINE,2.8768207245178083,-0.5,31,1.9130562543869016,18.1282639503479
1168,1000,20,MIND,2.8768207245178083,-0.5,31,2.52411831356564,46.81767797470093
1169,1000,20,MINE,2.8768207245178083,-0.5,32,2.1381678581237797,12.013362884521484
1170,1000,20,MIND,2.8768207245178083,-0.5,32,2.425399438779272,71.1827929019928
1171,1000,20,MINE,2.8768207245178083,-0.5,33,2.3122804164886475,10.291117668151855
1172,1000,20,MIND,2.8768207245178083,-0.5,33,2.3961006624090206,57.429784059524536
1173,1000,20,MINE,2.8768207245178083,-0.5,39,2.464002847671509,9.583197116851808
1174,1000,20,MIND,2.8768207245178083,-0.5,39,2.477303555205431,51.73181223869324
1175,1000,20,MINE,2.8768207245178083,-0.5,40,1.674479842185974,10.391589164733888
1176,1000,20,MIND,2.8768207245178083,-0.5,40,2.458149609640961,78.15511226654053
1177,1000,20,MINE,2.8768207245178083,-0.5,41,2.5773937702178955,12.538326978683472
1178,1000,20,MIND,2.8768207245178083,-0.5,41,2.432566449832197,78.88483500480652
1179,1000,20,MIND,2.8768207245178083,-0.5,36,2.2859335026511127,49.79591608047485
1180,1000,20,MINE,2.8768207245178083,-0.5,37,3.014200210571289,14.523890256881714
1181,1000,20,MIND,2.8768207245178083,-0.5,37,2.3542075346369344,71.61746621131897
1182,1000,20,MINE,2.8768207245178083,-0.5,38,1.3774268627166748,9.897150993347168
1183,1000,20,MIND,2.8768207245178083,-0.5,38,2.376211869419733,75.40720677375793
1184,200,2,MINE,-0.0,0.0,0,0.018240213394165,1.7137839794158936
1185,200,2,MIND,-0.0,0.0,0,0.0233106704770068,46.73514437675476
1186,200,2,MINE,-0.0,0.0,1,0.0036065578460693,1.2407588958740234
1187,200,2,MIND,-0.0,0.0,1,0.0518979300110966,55.5348916053772
1188,200,2,MINE,-0.0,0.0,2,0.006751537322998,0.6571500301361084
1189,200,2,MINE,-0.0,0.0,5,0.0421541333198547,1.4032649993896484
1190,200,2,MIND,-0.0,0.0,5,0.0914570200051049,55.937103271484375
1191,200,2,MINE,-0.0,0.0,6,0.0131118893623352,1.0332269668579102
1192,200,2,MIND,-0.0,0.0,6,0.0549404650122026,58.474525928497314
1193,200,2,MINE,-0.0,0.0,7,0.0088005065917968,0.5728733539581299
1194,200,2,MIND,-0.0,0.0,7,0.0557205549836642,40.29820108413696
1195,200,2,MIND,-0.0,0.0,2,0.0,59.36358094215393
1196,200,2,MINE,-0.0,0.0,3,0.0068515539169311,0.6180248260498047
1197,200,2,MIND,-0.0,0.0,3,0.0162112330670229,42.06681990623474
1198,200,2,MINE,-0.0,0.0,4,-0.0035282373428344,0.845210075378418
1199,200,2,MIND,-0.0,0.0,4,0.0497879756346456,61.169710874557495
1200,200,2,MINE,-0.0,0.0,8,0.0082010030746459,0.8063969612121582
1201,200,2,MIND,-0.0,0.0,8,0.0585039235929996,45.25328803062439
1202,200,2,MINE,-0.0,0.0,9,0.0382593870162963,0.6806049346923828
1203,200,2,MIND,-0.0,0.0,9,0.0371691167863603,65.56293892860413
1204,200,2,MINE,-0.0,0.0,10,0.0189898014068603,1.6457281112670898
1205,1000,20,MIND,2.8768207245178083,-0.5,44,2.571835463419345,51.345308780670166
1206,1000,20,MINE,2.8768207245178083,-0.5,45,2.898172378540039,10.8284010887146
1207,1000,20,MIND,2.8768207245178083,-0.5,45,2.315681348027383,74.2143452167511
1208,1000,20,MINE,2.8768207245178083,-0.5,46,2.3317039012908936,7.940598964691162
1209,1000,20,MIND,2.8768207245178083,-0.5,46,2.4322990283368857,65.56011605262756
1210,1000,20,MINE,2.8768207245178083,-0.5,42,1.9480969905853271,9.815675973892212
1211,1000,20,MIND,2.8768207245178083,-0.5,42,2.421212112458832,71.05674815177917
1212,1000,20,MINE,2.8768207245178083,-0.5,43,2.183760166168213,14.238177061080933
1213,1000,20,MIND,2.8768207245178083,-0.5,43,2.475034077233575,71.86908388137817
1214,1000,20,MINE,2.8768207245178083,-0.5,44,1.782777190208435,12.946429014205933
1215,200,2,MIND,-0.0,0.0,10,0.0,39.15586996078491
1216,200,2,MINE,-0.0,0.0,11,0.0113892555236816,0.8089640140533447
1217,200,2,MIND,-0.0,0.0,11,0.0099430329129689,59.87861084938049
1218,200,2,MINE,-0.0,0.0,12,0.005220890045166,0.7258601188659668
1219,200,2,MIND,-0.0,0.0,12,0.0638309826491157,39.57897329330444
1220,1000,20,MINE,2.8768207245178083,-0.5,47,1.979259967803955,9.50762391090393
1221,1000,20,MIND,2.8768207245178083,-0.5,47,2.3556783045405267,71.50431370735168
1222,1000,20,MINE,2.8768207245178083,-0.5,48,2.3621761798858643,6.158665180206299
1223,1000,20,MIND,2.8768207245178083,-0.5,48,2.286147341288218,56.200831174850464
1224,1000,20,MINE,2.8768207245178083,-0.5,49,1.946092128753662,13.516751050949097
1225,1000,20,MIND,2.8768207245178083,-0.5,49,2.3741001708746,70.79924392700195
1226,200,2,MINE,-0.0,0.0,13,0.0342577695846557,1.4565486907958984
1227,200,2,MIND,-0.0,0.0,13,0.0176048640066322,38.97022294998169
1228,200,2,MINE,-0.0,0.0,14,0.0047497749328613,0.7741289138793945
1229,200,2,MIND,-0.0,0.0,14,0.0071902643346979,49.93589496612549
1230,200,2,MINE,-0.0,0.0,15,0.0108544826507568,0.6433990001678467
1231,200,2,MIND,-0.0,0.0,15,0.0,55.52497315406799
1232,200,2,MINE,-0.0,0.0,16,0.0264683961868286,0.7758550643920898
1233,200,2,MIND,-0.0,0.0,16,0.0889647975887656,55.57679629325867
1234,200,2,MINE,-0.0,0.0,17,0.0144925117492675,1.7479360103607178
1235,200,2,MIND,-0.0,0.0,17,0.0446298799199249,53.157103061676025
1236,200,2,MINE,-0.0,0.0,18,0.0012304782867431,1.119485855102539
1237,200,2,MINE,-0.0,0.0,24,0.0300225615501403,2.018627882003784
1238,200,2,MIND,-0.0,0.0,24,0.0453846299264743,38.26717805862427
1239,200,2,MINE,-0.0,0.0,25,0.0022840499877929,1.1605219841003418
1240,200,2,MIND,-0.0,0.0,25,0.0509834268631139,45.93760013580322
1241,200,2,MINE,-0.0,0.0,26,0.0159555673599243,0.9617798328399658
1242,200,2,MIND,-0.0,0.0,18,0.092571668070981,45.59298205375672
1243,200,2,MINE,-0.0,0.0,19,-0.0026019215583801,0.7543361186981201
1244,200,2,MIND,-0.0,0.0,19,0.0102489378627435,50.40801429748535
1245,200,2,MINE,-0.0,0.0,20,0.0214987397193908,0.8050868511199951
1246,200,2,MIND,-0.0,0.0,20,0.0342451573794179,55.265503883361816
1247,200,2,MINE,-0.0,0.0,32,0.0253673791885375,0.8154230117797852
1248,200,2,MIND,-0.0,0.0,32,0.0734061852772275,39.59596490859985
1249,200,2,MINE,-0.0,0.0,33,-0.0023272037506103,0.7144362926483154
1250,200,2,MIND,-0.0,0.0,33,0.0357665745355643,47.954017877578735
1251,200,2,MINE,-0.0,0.0,34,0.0221195816993713,0.7164211273193359
1252,200,2,MINE,-0.0,0.0,21,0.020001471042633,0.6645412445068359
1253,200,2,MIND,-0.0,0.0,21,0.0563403170781878,45.15467405319214
1254,200,2,MINE,-0.0,0.0,22,0.0266879796981811,0.62027907371521
1255,200,2,MIND,-0.0,0.0,22,0.0791152620578086,58.920769691467285
1256,200,2,MINE,-0.0,0.0,23,0.0274510383605957,0.7384591102600098
1257,200,2,MIND,-0.0,0.0,23,0.0684871479059659,53.75482511520386
1258,200,2,MIND,-0.0,0.0,26,0.0715728955501992,52.47292685508728
1259,200,2,MINE,-0.0,0.0,27,0.0139006376266479,0.6367948055267334
1260,200,2,MIND,-0.0,0.0,27,0.0230714098009917,58.160380125045776
1261,200,2,MINE,-0.0,0.0,28,-0.0170008540153503,0.720829963684082
1262,200,2,MIND,-0.0,0.0,28,0.0519657016684861,36.00040102005005
1263,200,2,MINE,-0.0,0.0,29,0.0418697595596313,0.6994507312774658
1264,200,2,MIND,-0.0,0.0,29,0.0279067114319641,57.297494888305664
1265,200,2,MINE,-0.0,0.0,30,0.0070173740386962,0.9488749504089355
1266,200,2,MIND,-0.0,0.0,30,0.0142663280532859,59.039008140563965
1267,200,2,MINE,-0.0,0.0,31,0.0090896487236022,1.0298328399658203
1268,200,2,MIND,-0.0,0.0,31,0.0602266477809329,34.687106132507324
1269,200,2,MINE,-0.0,0.0,40,0.0177006125450134,0.6167497634887695
1270,200,2,MIND,-0.0,0.0,40,0.0471113694128596,46.715617179870605
1271,200,2,MINE,-0.0,0.0,41,0.0067623853683471,0.7601652145385742
1272,200,2,MIND,-0.0,0.0,41,0.0249156730350847,34.60639715194702
1273,200,2,MINE,-0.0,0.0,42,0.0060548782348632,0.6044740676879883
1274,200,2,MIND,-0.0,0.0,34,0.0675025244922755,40.43566179275513
1275,200,2,MINE,-0.0,0.0,35,0.0357532501220703,0.6242709159851074
1276,200,2,MIND,-0.0,0.0,35,0.018542905420082,41.45226907730103
1277,200,2,MINE,-0.0,0.0,36,0.012374997138977,1.033778190612793
1278,200,2,MIND,-0.0,0.0,36,0.0891062863293921,54.49171614646912
1279,200,2,MINE,-0.0,0.0,37,0.0311956405639648,0.8242716789245605
1280,200,2,MIND,-0.0,0.0,37,0.0526579689318231,47.55736184120178
1281,200,2,MINE,-0.0,0.0,38,0.0053693056106567,0.6997759342193604
1282,200,2,MIND,-0.0,0.0,38,0.0032957451353104,43.07748699188232
1283,200,2,MINE,-0.0,0.0,39,0.0065604448318481,0.8034753799438477
1284,200,2,MIND,-0.0,0.0,39,0.0262922844520084,33.49158596992493
1285,200,2,MINE,-0.0,0.0,48,-0.0045310258865356,0.7243649959564209
1286,200,2,MIND,-0.0,0.0,48,0.1428765063069743,35.789690256118774
1287,200,2,MINE,-0.0,0.0,49,-0.0111827850341796,0.8000907897949219
1288,200,2,MIND,-0.0,0.0,49,0.0252532377005718,41.86431097984314
1289,1000,2,MINE,-0.0,0.0,0,-0.004177451133728,9.99376916885376
1290,200,2,MIND,-0.0,0.0,42,0.0329136737131649,33.20205783843994
1291,200,2,MINE,-0.0,0.0,43,0.0103640556335449,0.893507719039917
1292,200,2,MIND,-0.0,0.0,43,0.0408092306543792,55.71972608566284
1293,200,2,MINE,-0.0,0.0,44,0.0203535556793212,0.8728408813476562
1294,200,2,MIND,-0.0,0.0,44,0.0549060596316736,39.0166871547699
1295,200,2,MINE,-0.0,0.0,45,0.0105434656143188,0.913104772567749
1296,200,2,MIND,-0.0,0.0,45,0.0357385176245035,48.86617088317871
1297,200,2,MINE,-0.0,0.0,46,0.0036935806274414,0.7644989490509033
1298,200,2,MIND,-0.0,0.0,46,0.0474191213737229,33.11006999015808
1299,200,2,MINE,-0.0,0.0,47,0.0115171670913696,1.1472361087799072
1300,200,2,MIND,-0.0,0.0,47,0.0874466545778763,62.634806871414185
1301,1000,2,MINE,-0.0,0.0,6,0.0045690536499023,9.12977933883667
1302,1000,2,MIND,-0.0,0.0,6,0.0046255131644334,51.94836401939392
1303,1000,2,MINE,-0.0,0.0,7,0.0074160099029541,9.85501194000244
1304,1000,2,MIND,-0.0,0.0,7,0.0034594313368161,36.58626794815064
1305,1000,2,MINE,-0.0,0.0,8,-0.001035451889038,6.420764923095703
1306,1000,2,MIND,-0.0,0.0,8,0.0047289747925126,27.14397692680359
1307,1000,2,MINE,-0.0,0.0,9,-0.005735158920288,5.005970239639282
1308,1000,2,MIND,-0.0,0.0,9,0.0027051526881616,53.68798589706421
1309,1000,2,MINE,-0.0,0.0,10,0.011540412902832,4.29651403427124
1310,1000,2,MIND,-0.0,0.0,10,0.0005303963949315,25.160202980041504
1311,1000,2,MIND,-0.0,0.0,0,0.0033664957211646,48.41016340255737
1312,1000,2,MINE,-0.0,0.0,1,0.0266140699386596,9.887875080108644
1313,1000,2,MIND,-0.0,0.0,1,0.0021045849111826,53.82617497444153
1314,1000,2,MINE,-0.0,0.0,2,-0.0032355785369873,11.329988956451416
1315,1000,2,MIND,-0.0,0.0,2,0.0020688942735068,24.85688281059265
1316,1000,2,MINE,-0.0,0.0,3,-0.0054138898849487,9.958518743515016
1317,1000,2,MIND,-0.0,0.0,3,0.0003327088892235,50.51823210716248
1318,1000,2,MINE,-0.0,0.0,4,0.0152184963226318,8.04959487915039
1319,1000,2,MIND,-0.0,0.0,4,0.0087735479740748,51.83190989494324
1320,1000,2,MINE,-0.0,0.0,5,0.00640869140625,12.015349864959717
1321,1000,2,MIND,-0.0,0.0,5,0.0059302577780257,48.61551690101624
1322,1000,2,MINE,-0.0,0.0,14,0.029828667640686,12.597735166549684
1323,1000,2,MIND,-0.0,0.0,14,0.0041505346223367,37.88465189933777
1324,1000,2,MINE,-0.0,0.0,15,0.0135555267333984,4.861929893493652
1325,1000,2,MIND,-0.0,0.0,15,0.000514453890222,66.13444423675537
1326,1000,2,MINE,-0.0,0.0,16,0.0029433965682983,5.956799030303955
1327,1000,2,MINE,-0.0,0.0,11,-0.0033878087997436,9.060739278793337
1328,1000,2,MIND,-0.0,0.0,11,0.0017148345591245,55.66297698020935
1329,1000,2,MINE,-0.0,0.0,12,0.0169923305511474,7.709453105926514
1330,1000,2,MIND,-0.0,0.0,12,0.005953542003102,69.17121410369873
1331,1000,2,MINE,-0.0,0.0,13,0.0171177983283996,10.868738174438477
1332,1000,2,MIND,-0.0,0.0,13,0.008060395851904,37.82519769668579
1333,1000,2,MIND,-0.0,0.0,16,0.0001202115204617,51.22821998596192
1334,1000,2,MINE,-0.0,0.0,17,0.0252749919891357,3.4613637924194336
1335,1000,2,MIND,-0.0,0.0,17,0.0012418040547598,48.54552793502808
1336,1000,2,MINE,-0.0,0.0,18,0.0066592693328857,8.460097789764404
1337,1000,2,MIND,-0.0,0.0,18,0.0,58.26131296157837
1338,1000,2,MINE,-0.0,0.0,19,0.0141405463218688,10.203533172607422
1339,1000,2,MIND,-0.0,0.0,19,0.0009930654779792,32.13888096809387
1340,1000,2,MINE,-0.0,0.0,20,0.0115281343460083,5.118891000747681
1341,1000,2,MIND,-0.0,0.0,20,0.0,68.48788499832153
1342,1000,2,MINE,-0.0,0.0,21,-0.0067203044891357,4.950286149978638
1343,1000,2,MIND,-0.0,0.0,21,0.0043391473540658,55.71737885475159
1344,1000,2,MINE,-0.0,0.0,22,0.0176186561584472,9.358191967010498
1345,1000,2,MIND,-0.0,0.0,22,0.0011761703534643,66.02612400054932
1346,1000,2,MINE,-0.0,0.0,23,-0.0048913955688476,7.669142007827759
1347,1000,2,MIND,-0.0,0.0,23,0.0026670183388037,51.40480327606201
1348,1000,2,MINE,-0.0,0.0,24,0.0032947659492492,10.742933988571169
1349,1000,2,MINE,-0.0,0.0,27,-0.0080014467239379,9.50056219100952
1350,1000,2,MIND,-0.0,0.0,27,0.0015017824287439,55.00691103935242
1351,1000,2,MINE,-0.0,0.0,28,9.620189666748048e-05,8.504674911499023
1352,1000,2,MIND,-0.0,0.0,28,0.001294317238328,36.73573803901672
1353,1000,2,MINE,-0.0,0.0,29,-0.0028989911079406,7.307138204574585
1354,1000,2,MIND,-0.0,0.0,29,0.0074437226442799,53.74209690093994
1355,1000,2,MIND,-0.0,0.0,24,0.003129248287544,64.88334584236145
1356,1000,2,MINE,-0.0,0.0,25,0.0114738941192626,5.976675033569336
1357,1000,2,MIND,-0.0,0.0,25,0.0005359395687722,52.20520091056824
1358,1000,2,MINE,-0.0,0.0,26,0.0125008821487426,10.187129020690918
1359,1000,2,MIND,-0.0,0.0,26,0.0021261432545252,38.73246216773987
1360,1000,2,MINE,-0.0,0.0,30,0.0358802676200866,9.578081130981444
1361,1000,2,MIND,-0.0,0.0,30,0.0031586930843702,57.74697709083557
1362,1000,2,MINE,-0.0,0.0,31,0.0085206031799316,11.780697107315063
1363,1000,2,MIND,-0.0,0.0,31,0.0029069992589656,38.71230506896973
1364,1000,2,MINE,-0.0,0.0,32,0.0066070556640625,8.363863706588745
1365,1000,2,MINE,-0.0,0.0,38,-0.0074707865715026,8.498642921447754
1366,1000,2,MIND,-0.0,0.0,38,0.0004824304179499,52.94360184669495
1367,1000,2,MINE,-0.0,0.0,39,0.0251216888427734,10.285648107528688
1368,1000,2,MIND,-0.0,0.0,39,0.0015049895079591,44.58486199378967
1369,1000,2,MINE,-0.0,0.0,40,0.0244513154029846,10.641289949417114
1370,1000,2,MINE,-0.0,0.0,35,0.0047988891601562,8.741353034973145
1371,1000,2,MIND,-0.0,0.0,35,0.0010717103299905,45.735137939453125
1372,1000,2,MINE,-0.0,0.0,36,0.0094341039657592,3.025667905807495
1373,1000,2,MIND,-0.0,0.0,36,0.0042534218635095,39.4200930595398
1374,1000,2,MINE,-0.0,0.0,37,0.0105432271957397,7.496870279312134
1375,1000,2,MIND,-0.0,0.0,37,0.0002973416063038,74.5062050819397
1376,1000,2,MIND,-0.0,0.0,32,0.0025547130463882,54.09316897392273
1377,1000,2,MINE,-0.0,0.0,33,0.0001097917556762,10.64527988433838
1378,1000,2,MIND,-0.0,0.0,33,0.0007454733619231,40.65203523635864
1379,1000,2,MINE,-0.0,0.0,34,0.0168689489364624,10.697088956832886
1380,1000,2,MIND,-0.0,0.0,34,0.0014975614807663,66.20843601226807
1381,1000,2,MIND,-0.0,0.0,40,0.00110691671046,35.173277139663696
1382,1000,2,MINE,-0.0,0.0,41,0.0309139490127563,3.602440118789673
1383,1000,2,MIND,-0.0,0.0,41,0.0011245649373917,53.22927212715149
1384,1000,2,MINE,-0.0,0.0,42,0.0033149719238281,8.092695951461792
1385,1000,2,MIND,-0.0,0.0,42,0.000876043795577,39.06652903556824
1386,1000,2,MINE,-0.0,0.0,43,-0.0018203258514404,5.021677970886231
1387,1000,2,MIND,-0.0,0.0,43,0.0002032157712863,34.400639057159424
1388,1000,2,MINE,-0.0,0.0,44,0.0223205089569091,6.843653202056885
1389,1000,2,MIND,-0.0,0.0,44,0.0019045384523221,64.43179488182068
1390,1000,2,MINE,-0.0,0.0,45,0.0005695819854736,11.350997924804688
1391,1000,2,MIND,-0.0,0.0,45,0.0004537283294359,32.97625923156738
1392,1000,2,MINE,-0.0,0.0,46,0.0255405902862548,6.17602014541626
1393,1000,2,MIND,-0.0,0.0,46,0.0035739096247204,67.53735613822937
1394,1000,2,MINE,-0.0,0.0,47,-0.0010579824447631,6.4627439975738525
1395,1000,2,MIND,-0.0,0.0,47,0.0,32.15622305870056
1396,1000,2,MINE,-0.0,0.0,48,-0.0059007406234741,10.572323083877563
1397,200,20,MINE,-0.0,0.0,4,1.0294179916381836,0.9793260097503662
1398,200,20,MIND,-0.0,0.0,4,0.0443899254537878,67.45511603355408
1399,200,20,MINE,-0.0,0.0,5,0.581815779209137,0.8636448383331299
1400,200,20,MIND,-0.0,0.0,5,0.6467763942803151,60.18954992294312
1401,200,20,MINE,-0.0,0.0,6,0.5889800190925598,0.8030381202697754
1402,1000,2,MIND,-0.0,0.0,48,0.0014083809758164,73.27612400054932
1403,1000,2,MINE,-0.0,0.0,49,0.0242183208465576,5.783545732498169
1404,1000,2,MIND,-0.0,0.0,49,0.0029162225585918,40.75210285186768
1405,200,20,MINE,-0.0,0.0,0,1.035152554512024,0.9459168910980223
1406,200,20,MIND,-0.0,0.0,0,0.095163411476556,73.01545596122742
1407,200,20,MINE,-0.0,0.0,1,0.9711565971374512,1.3812811374664309
1408,200,20,MIND,-0.0,0.0,1,1.08800244796593,74.8523998260498
1409,200,20,MINE,-0.0,0.0,2,0.3897754549980163,1.45694899559021
1410,200,20,MIND,-0.0,0.0,2,0.5252177540442005,77.4618067741394
1411,200,20,MINE,-0.0,0.0,3,1.6989518404006958,1.510017156600952
1412,200,20,MIND,-0.0,0.0,3,1.0063651764357622,53.67363619804382
1413,200,20,MINE,-0.0,0.0,12,0.6037463545799255,0.6500239372253418
1414,200,20,MIND,-0.0,0.0,12,0.6118728266817841,77.1228539943695
1415,200,20,MINE,-0.0,0.0,13,0.7449294328689575,1.2609548568725586
